Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,240,.503,.472,.356,.211,24.0,80.9,51.5,51.4,8.4,16.7,10.1,100.0,104.1,101.0
NYK,240,.512,.488,.286,.262,19.1,76.0,48.5,51.4,7.4,8.6,11.4,100.0,101.0,104.1
