Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zion Williamson,30:44,.673,.692,.000,.846,6.2,12.0,8.8,10.8,0.0,0.0,14.4,25.3,119,136,-0.7
Steven Adams,28:37,.597,.600,.100,.200,23.5,21.5,22.6,0.0,1.6,0.0,8.4,15.5,126,130,-2.3
Brandon Ingram,28:13,.424,.393,.429,.214,0.0,13.1,5.7,19.7,0.0,3.1,20.7,25.6,82,133,-10.9
Lonzo Ball,28:12,.388,.375,.750,.167,3.4,4.4,3.8,31.4,3.3,3.1,7.2,18.4,106,126,2.2
Eric Bledsoe,20:56,.125,.125,.500,.000,0.0,11.8,5.2,11.3,0.0,4.2,11.1,16.1,42,132,-19.2
Josh Hart,25:52,.296,.250,.375,.125,7.4,52.3,27.1,14.2,0.0,0.0,41.6,20.8,52,130,-17.1
Nickeil Alexander-Walker,24:47,.479,.450,.300,.100,3.9,14.9,8.7,11.0,0.0,3.5,16.1,18.7,96,132,-8.1
Kira Lewis,22:05,.458,.458,.250,.000,4.3,5.6,4.9,27.1,6.3,4.0,0.0,20.3,119,118,7.6
Jaxson Hayes,11:03,.935,1.000,.000,.400,8.7,0.0,4.9,20.4,0.0,7.9,0.0,19.9,185,131,17.2
Sindarius Thornwell,6:42,.250,.250,.750,.000,0.0,18.4,8.0,40.0,6.9,0.0,0.0,22.3,87,118,-0.9
Nicolò Melli,6:42,.500,.500,.000,.000,43.0,36.7,40.2,0.0,0.0,0.0,0.0,11.1,142,132,-1.9
Willy Hernangómez,6:07,.347,.500,.000,1.000,15.7,0.0,8.8,22.3,0.0,0.0,0.0,17.6,94,137,-4.7
