Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,40:40,7,16,.438,1,3,.333,3,4,.750,2,16,18,14,2,0,2,3,18,+12
Bradley Beal,36:18,11,18,.611,3,5,.600,2,2,1.000,0,3,3,3,1,0,4,1,27,+14
Rui Hachimura,29:32,4,8,.500,0,1,.000,4,4,1.000,0,1,1,2,1,0,0,3,12,+8
Alex Len,24:37,7,13,.538,0,1,.000,4,7,.571,5,4,9,1,0,2,0,2,18,+12
Raul Neto,22:37,2,4,.500,1,1,1.000,0,0,,0,2,2,2,0,0,1,0,5,+4
Dāvis Bertāns,24:01,0,6,.000,0,6,.000,0,0,,0,2,2,1,1,0,0,3,0,+3
Chandler Hutchison,19:11,4,7,.571,0,0,,0,0,,0,6,6,0,0,1,1,3,8,+1
Ish Smith,18:01,4,6,.667,1,1,1.000,3,4,.750,0,2,2,1,1,0,1,2,12,+2
Daniel Gafford,13:05,4,5,.800,0,0,,0,0,,3,3,6,0,0,0,2,3,8,-2
Robin Lopez,8:31,4,6,.667,0,0,,0,0,,0,1,1,0,0,1,1,0,8,+6
Cassius Winston,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-5
Isaac Bonga,1:09,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
Garrison Mathews,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
