Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Garland,38:11,.750,.750,.500,.000,0.0,6.1,2.9,23.3,0.0,0.0,30.0,22.7,103,126,-1.2
Collin Sexton,36:36,.704,.684,.105,.105,0.0,3.2,1.5,24.7,1.3,2.5,9.1,26.0,131,122,8.1
Larry Nance,35:59,.506,.500,.444,.222,2.9,13.0,7.7,29.5,2.7,2.6,16.8,14.3,110,117,3.4
Dante Exum,28:16,.595,.600,.600,.400,0.0,16.6,7.8,0.0,0.0,3.3,25.4,12.1,83,122,-4.1
Andre Drummond,25:02,.431,.364,.000,.364,12.5,46.8,28.7,26.1,1.9,3.7,19.0,27.3,92,110,-0.9
Cedi Osman,21:20,.169,.188,.625,.250,4.9,5.5,5.2,6.5,2.3,0.0,0.0,18.1,52,121,-11.5
Damyean Dotson,20:46,.750,.750,.500,.000,0.0,5.6,2.7,6.7,0.0,0.0,50.0,8.4,73,126,-8.2
JaVale McGee,13:38,.257,.273,.091,.545,45.9,60.1,52.6,0.0,0.0,6.8,6.8,46.6,72,109,-21.7
Thon Maker,9:20,.773,.667,.000,.667,0.0,12.5,5.9,0.0,0.0,9.9,0.0,18.0,161,118,6.3
Dean Wade,6:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-10.0
Marques Bolden,2:21,.852,,,,0.0,49.8,23.5,0.0,0.0,0.0,0.0,32.5,187,117,21.4
Lamar Stevens,2:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-7.3
