Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Garland,38:11,8,14,.571,5,7,.714,0,0,,0,2,2,5,0,0,6,3,21,-21
Collin Sexton,36:36,12,19,.632,2,2,1.000,2,2,1.000,0,1,1,4,1,1,2,2,28,-7
Larry Nance,35:59,4,9,.444,1,4,.250,1,2,.500,1,4,5,7,2,1,2,3,10,-3
Dante Exum,28:16,2,5,.400,2,3,.667,1,2,.500,0,4,4,0,0,1,2,0,7,-9
Andre Drummond,25:02,4,11,.364,0,0,,3,4,.750,3,10,13,4,1,1,3,4,11,+5
Cedi Osman,21:20,1,8,.125,1,5,.200,0,2,.000,1,1,2,1,1,0,0,1,3,-19
Damyean Dotson,20:46,1,2,.500,1,1,1.000,0,0,,0,1,1,1,0,0,2,2,3,-8
JaVale McGee,13:38,3,11,.273,0,1,.000,1,6,.167,6,7,13,0,0,1,1,5,7,-21
Thon Maker,9:20,2,3,.667,0,0,,2,2,1.000,0,1,1,0,0,1,0,1,6,-4
Dean Wade,6:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-11
Marques Bolden,2:21,0,0,,0,0,,3,4,.750,0,1,1,0,0,0,0,0,3,-1
Lamar Stevens,2:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
