Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,1,240,37,93,.398,13,43,.302,25,29,.862,9,37,46,20,5,6,10,27,112
ATL,0,240,38,89,.427,13,36,.361,33,38,.868,13,41,54,23,4,5,15,20,122
