Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Anderson,36:26,.630,.600,.400,.133,2.6,34.3,18.4,5.0,0.0,5.0,0.0,18.1,129,111,3.8
Ja Morant,33:31,.571,.524,.333,.381,2.9,5.7,4.3,44.2,0.0,2.7,7.5,32.8,118,122,4.4
Dillon Brooks,30:36,.413,.413,.478,.000,0.0,6.3,3.1,12.8,3.0,0.0,8.0,33.9,79,116,-8.4
Grayson Allen,29:28,.610,.417,.833,.833,9.8,3.3,6.5,9.7,0.0,0.0,0.0,11.5,148,124,0.1
Jonas Valančiūnas,28:56,.625,.417,.500,1.667,6.6,33.2,19.9,19.7,1.6,3.1,27.8,20.6,108,108,0.3
Desmond Bane,22:21,1.500,1.500,1.000,.000,0.0,4.3,2.1,0.0,0.0,0.0,0.0,3.7,300,124,-3.3
Brandon Clarke,20:06,.250,.250,.125,.000,4.8,9.6,7.2,7.4,0.0,0.0,0.0,16.5,67,122,-14.5
Tyus Jones,15:59,.000,.000,.500,.000,0.0,6.0,3.0,24.3,0.0,5.7,0.0,10.4,41,120,-9.4
John Konchar,15:39,.735,.500,1.000,1.333,6.1,18.4,12.3,0.0,5.9,5.8,17.4,15.3,132,102,8.0
Gorgui Dieng,6:58,.500,.500,.600,.000,0.0,27.6,13.8,0.0,0.0,0.0,16.7,35.7,76,116,-8.8
