Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,0,240,41,82,.500,15,40,.375,19,28,.679,6,29,35,27,10,1,15,16,116
DEN,1,240,50,84,.595,16,37,.432,13,16,.813,1,35,36,36,8,8,14,22,129
