Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,41:39,12,20,.600,4,8,.500,11,15,.733,0,3,3,8,2,0,6,2,39,+9
Isaac Okoro,33:20,2,8,.250,1,6,.167,0,0,,0,1,1,2,1,1,2,3,5,+19
Jarrett Allen,31:14,5,7,.714,0,0,,0,0,,2,13,15,1,0,1,2,1,10,+9
Darius Garland,29:41,5,13,.385,0,3,.000,4,4,1.000,0,3,3,7,3,0,5,2,14,+7
Dean Wade,28:23,3,5,.600,2,4,.500,0,1,.000,1,4,5,1,0,1,0,2,8,+14
Cedi Osman,20:00,3,7,.429,3,6,.500,2,2,1.000,0,5,5,1,0,0,1,2,11,+4
Dylan Windler,19:23,1,4,.250,0,2,.000,0,0,,1,6,7,2,1,0,1,1,2,-4
JaVale McGee,16:46,5,7,.714,0,0,,0,0,,1,4,5,0,0,3,0,4,10,+2
Lamar Stevens,12:30,0,0,,0,0,,2,2,1.000,1,2,3,0,0,0,1,1,2,-6
Damyean Dotson,7:04,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,+1
