Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Chris Paul,36:12,.595,.500,.100,.400,0.0,13.8,7.0,45.1,1.4,0.0,7.8,15.9,132,132,1.9
Devin Booker,32:46,.650,.548,.143,.476,0.0,9.2,4.6,0.0,1.5,2.5,3.8,36.4,126,131,5.4
Jae Crowder,30:27,.200,.200,.600,.000,3.4,16.4,10.0,8.4,1.6,0.0,0.0,7.4,71,132,-7.1
Deandre Ayton,24:54,.400,.400,.000,.000,8.2,16.1,12.2,6.2,0.0,3.3,16.7,21.8,78,132,-11.4
Mikal Bridges,24:40,.742,.722,.444,.111,4.1,16.2,10.2,14.2,0.0,0.0,0.0,17.3,152,134,3.5
Dario Šarić,20:19,.666,.563,.500,.500,0.0,29.5,14.9,8.0,0.0,4.1,0.0,21.7,138,128,4.8
Cameron Johnson,18:03,.317,.357,.857,.286,0.0,22.2,11.2,15.8,0.0,0.0,11.3,22.2,65,133,-11.4
Jevon Carter,17:17,.375,.375,.375,.000,0.0,0.0,0.0,9.1,0.0,9.6,0.0,20.9,80,132,-7.7
Langston Galloway,13:55,.258,.000,.667,.667,14.7,0.0,7.3,0.0,0.0,0.0,0.0,12.6,89,140,-13.2
Damian Jones,11:36,.577,.667,.333,1.667,8.8,17.2,13.1,0.0,0.0,7.1,16.1,24.2,101,129,-6.9
Ty-Shon Alexander,3:17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,140,-9.3
Abdel Nader,3:17,1.136,,,,0.0,30.5,15.4,37.5,0.0,0.0,0.0,12.1,241,131,20.1
E'Twaun Moore,3:17,.333,.333,.000,.000,31.1,0.0,15.4,0.0,0.0,0.0,0.0,41.3,86,138,-18.5
