Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.551,.517,.276,.264,14.9,82.1,45.3,62.5,8.0,7.1,9.3,100.0,107.6,121.7
LAL,240,.666,.646,.317,.244,17.9,85.1,54.7,54.3,4.0,4.8,15.8,100.0,121.7,107.6
