Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,36:01,.701,.625,.083,.833,0.0,17.1,7.7,26.1,1.3,2.4,10.9,22.9,133,121,5.1
Dejounte Murray,34:59,.714,.684,.158,.158,0.0,24.6,11.2,40.8,1.4,0.0,16.4,31.2,121,122,5.8
Lonnie Walker,32:48,.400,.375,.333,.333,0.0,15.0,6.8,12.9,1.5,0.0,12.7,21.5,77,123,-9.0
Keldon Johnson,24:21,.389,.389,.222,.000,4.2,10.1,6.9,17.3,0.0,0.0,18.2,20.2,78,127,-11.5
Jakob Poeltl,24:01,.680,.800,.000,.400,12.8,20.5,16.3,6.2,2.0,0.0,0.0,11.0,148,121,-0.9
Rudy Gay,25:26,.400,.400,.700,.000,4.0,9.7,6.6,5.5,1.9,3.4,0.0,17.6,88,120,-3.8
Drew Eubanks,23:59,.250,.250,.000,.000,4.3,20.5,11.6,0.0,0.0,7.1,0.0,14.9,60,119,-13.9
Patty Mills,22:15,.685,.571,.714,.571,4.6,11.1,7.5,25.7,4.3,0.0,0.0,17.6,153,117,10.3
Devin Vassell,13:04,.500,.500,.667,.000,0.0,18.8,8.5,0.0,3.7,0.0,0.0,10.3,95,118,-1.8
Keita Bates-Diop,1:02,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-9.7
Luka Šamanić,1:02,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-9.3
Tre Jones,1:02,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,106,129,-2.0
