Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dillon Brooks,34:07,5,15,.333,2,8,.250,5,6,.833,1,3,4,4,1,0,2,4,17,+5
Ja Morant,33:10,5,11,.455,1,4,.250,1,3,.333,1,4,5,8,0,0,2,3,12,+1
Jonas Valančiūnas,31:59,13,18,.722,0,0,,4,6,.667,4,11,15,1,0,0,3,1,30,+13
Kyle Anderson,22:46,3,7,.429,0,4,.000,1,2,.500,0,2,2,2,1,1,2,1,7,-1
Grayson Allen,7:07,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,0,1,2,+3
De'Anthony Melton,28:25,7,12,.583,4,7,.571,5,6,.833,1,3,4,2,2,0,3,2,23,+7
Desmond Bane,27:38,7,10,.700,3,5,.600,0,0,,0,4,4,3,1,1,1,4,17,-3
Brandon Clarke,26:26,3,6,.500,1,2,.500,0,0,,0,5,5,3,2,1,1,2,7,+13
Tyus Jones,15:45,1,3,.333,0,1,.000,0,0,,0,3,3,6,1,1,2,0,2,+4
Xavier Tillman,12:37,1,2,.500,0,0,,1,1,1.000,0,2,2,1,0,0,0,0,3,+8
