Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dillon Brooks,34:07,.482,.400,.533,.400,3.6,8.4,6.3,14.4,1.4,0.0,10.2,24.8,101,110,-6.3
Ja Morant,33:10,.487,.500,.364,.273,3.7,11.6,8.1,29.9,0.0,0.0,14.0,18.6,108,113,-5.4
Jonas Valančiūnas,31:59,.727,.722,.000,.333,15.4,33.0,25.3,5.7,0.0,0.0,12.7,31.8,127,107,3.6
Kyle Anderson,22:46,.444,.429,.571,.286,0.0,8.4,4.7,10.6,2.0,4.1,20.2,18.7,79,106,-6.5
Grayson Allen,7:07,1.000,1.000,.000,.000,0.0,40.5,22.7,17.2,0.0,0.0,0.0,6.0,207,105,2.7
De'Anthony Melton,28:25,.786,.750,.583,.500,4.3,10.1,7.6,9.9,3.3,0.0,17.0,26.7,127,106,7.3
Desmond Bane,27:38,.850,.850,.500,.000,0.0,13.9,7.8,15.4,1.7,3.3,9.1,17.1,147,106,8.3
Brandon Clarke,26:26,.583,.583,.333,.000,0.0,18.2,10.2,13.4,3.5,3.5,14.3,11.4,111,101,2.9
Tyus Jones,15:45,.333,.333,.333,.000,0.0,18.3,10.3,42.6,3.0,5.9,40.0,13.7,91,100,2.0
Xavier Tillman,12:37,.615,.500,.000,.500,0.0,15.2,8.5,9.0,0.0,0.0,0.0,8.3,140,112,-1.3
