Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,37:14,9,19,.474,2,7,.286,1,1,1.000,3,15,18,4,0,0,2,3,21,-14
Cole Anthony,30:35,7,12,.583,1,3,.333,1,1,1.000,1,6,7,2,1,0,4,1,16,-19
Evan Fournier,29:00,7,15,.467,1,5,.200,6,8,.750,0,5,5,4,0,2,6,4,21,-14
Gary Clark,25:19,1,5,.200,1,4,.250,0,0,,0,0,0,3,1,1,0,2,3,+3
James Ennis,19:20,4,6,.667,1,2,.500,1,1,1.000,2,2,4,1,1,0,1,1,10,-2
Terrence Ross,23:45,1,8,.125,1,5,.200,0,0,,0,3,3,2,0,1,1,4,3,-14
Dwayne Bacon,21:18,5,10,.500,4,6,.667,1,1,1.000,1,4,5,1,0,0,0,0,15,-3
Chuma Okeke,17:59,4,5,.800,2,2,1.000,0,0,,0,0,0,3,1,0,1,4,10,+6
Jordan Bone,17:25,1,6,.167,1,4,.250,0,0,,1,1,2,4,0,0,0,1,3,+4
Khem Birch,15:28,2,3,.667,0,0,,2,2,1.000,1,0,1,0,0,0,1,2,6,-25
Mohamed Bamba,2:37,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3
