Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Eric Gordon,30:15,10,17,.588,6,9,.667,7,9,.778,0,3,3,2,0,0,2,1,33,+9
DeMarcus Cousins,29:48,9,15,.600,4,8,.500,6,7,.857,4,13,17,5,0,0,4,5,28,+9
P.J. Tucker,24:48,3,5,.600,0,1,.000,0,0,,1,5,6,1,0,0,0,3,6,+12
John Wall,20:42,3,9,.333,0,4,.000,1,2,.500,1,0,1,8,0,0,1,1,7,+10
Jae'Sean Tate,19:41,3,3,1.000,0,0,,0,0,,1,3,4,0,0,0,2,1,6,+18
David Nwaba,26:53,6,7,.857,2,2,1.000,4,5,.800,1,1,2,3,1,0,0,3,18,+15
Ben McLemore,20:26,0,3,.000,0,3,.000,0,0,,0,2,2,3,0,0,2,2,0,+7
Kenyon Martin,20:15,3,9,.333,0,2,.000,2,2,1.000,4,2,6,0,1,3,0,4,8,+14
Mason Jones,18:36,6,8,.750,3,4,.750,1,2,.500,0,5,5,3,0,0,1,4,16,+16
Sterling Brown,18:02,2,6,.333,0,2,.000,0,0,,1,2,3,3,1,1,0,3,4,+3
Rodions Kurucs,5:27,1,2,.500,0,0,,0,0,,0,2,2,0,1,0,1,1,2,+5
Brodric Thomas,5:07,1,2,.500,1,2,.500,2,2,1.000,0,1,1,0,1,1,1,0,5,+7
