Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,38:15,.453,.412,.235,.235,7.2,13.7,11.2,13.5,1.2,0.0,9.6,23.3,102,110,-7.0
Julius Randle,37:07,.664,.559,.294,.647,11.1,25.9,20.1,25.4,0.0,2.3,8.4,27.6,143,106,9.1
Mitchell Robinson,34:40,.699,.667,.000,.167,0.0,15.1,9.2,3.4,2.8,2.4,13.4,9.2,123,105,1.5
Elfrid Payton,29:18,.800,.844,.188,.125,4.7,6.0,5.5,43.5,1.6,0.0,15.1,29.1,141,112,12.2
Reggie Bullock,16:53,.595,.500,.400,.400,0.0,15.5,9.5,7.1,0.0,0.0,14.5,17.5,111,111,-4.4
Kevin Knox,26:15,.438,.438,.500,.000,0.0,13.3,8.1,9.0,1.8,3.2,11.1,14.7,92,107,-1.9
Alec Burks,20:30,.978,1.000,.714,.714,0.0,8.5,5.2,34.1,0.0,0.0,9.8,21.3,181,114,16.5
Frank Ntilikina,18:42,1.000,1.000,.667,.000,0.0,4.7,2.9,0.0,0.0,0.0,14.3,16.1,147,116,3.3
Nerlens Noel,13:20,1.000,1.000,.000,.000,10.3,19.6,16.0,0.0,0.0,6.3,75.0,12.9,54,106,-8.3
Jared Harper,1:52,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,119,-31.2
Theo Pinson,1:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-4.0
Ignas Brazdeikis,1:16,.532,.000,.000,2.000,100.0,0.0,42.1,0.0,0.0,0.0,0.0,63.7,147,119,3.7
