Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,1,240,46,85,.541,16,27,.593,22,27,.815,8,38,46,27,5,4,15,23,130
MIL,0,240,41,95,.432,7,38,.184,21,29,.724,17,27,44,24,7,5,11,21,110
