Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,240,.440,.403,.364,.250,25.5,67.4,43.9,68.8,13.6,18.5,11.7,100.0,89.9,99.3
NYK,240,.538,.519,.316,.266,32.6,74.5,56.1,67.6,9.4,10.7,22.1,100.0,99.3,89.9
