Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,27:34,4,11,.364,1,2,.500,1,2,.500,0,4,4,4,1,2,1,1,10,+16
Joel Embiid,25:39,10,17,.588,2,3,.667,14,15,.933,1,6,7,2,1,0,1,1,36,+8
Danny Green,25:24,2,5,.400,2,5,.400,0,0,,0,3,3,2,0,1,0,0,6,+10
Seth Curry,24:21,3,8,.375,2,3,.667,0,0,,0,2,2,2,0,0,0,3,8,+9
Ben Simmons,24:01,3,6,.500,0,0,,2,6,.333,2,4,6,7,1,0,1,4,8,+13
Shake Milton,24:17,3,6,.500,0,1,.000,4,6,.667,0,3,3,5,1,0,1,3,10,+16
Matisse Thybulle,23:24,3,5,.600,1,3,.333,0,0,,1,3,4,0,2,1,0,2,7,+7
Dwight Howard,20:56,2,3,.667,0,1,.000,0,1,.000,2,5,7,0,1,0,4,4,4,+12
Furkan Korkmaz,18:22,7,10,.700,4,7,.571,2,3,.667,0,2,2,1,2,0,1,1,20,+5
Mike Scott,18:08,2,6,.333,0,3,.000,0,0,,0,1,1,1,0,0,0,0,4,-1
Tyrese Maxey,2:18,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,+3
Isaiah Joe,1:25,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-2
Paul Reed,1:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Rayjon Tucker,1:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Mason Jones,1:21,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2
