Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dejounte Murray,27:50,6,12,.500,1,2,.500,2,3,.667,0,4,4,7,2,0,2,5,15,-4
LaMarcus Aldridge,26:10,5,7,.714,2,2,1.000,2,2,1.000,1,4,5,2,0,1,0,1,14,-13
Lonnie Walker,25:21,5,9,.556,2,5,.400,0,0,,0,1,1,5,1,1,1,2,12,-9
DeMar DeRozan,25:05,2,6,.333,1,2,.500,0,0,,0,1,1,1,0,0,1,2,5,-8
Keldon Johnson,20:50,3,6,.500,0,1,.000,6,9,.667,1,4,5,1,1,0,3,0,12,-10
Rudy Gay,22:32,4,8,.500,2,3,.667,2,2,1.000,1,3,4,0,0,0,2,1,12,+3
Derrick White,21:40,6,11,.545,3,6,.500,3,4,.750,0,2,2,1,2,0,1,2,18,-19
Patty Mills,19:39,3,9,.333,2,6,.333,2,2,1.000,0,2,2,4,1,0,2,0,10,-5
Jakob Poeltl,18:10,4,6,.667,0,0,,0,0,,4,2,6,4,0,3,1,1,8,+1
Trey Lyles,10:32,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-2
Devin Vassell,9:31,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,0,2,-5
Drew Eubanks,3:40,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-5
Quinndary Weatherspoon,3:00,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2,-3
Tre Jones,3:00,0,2,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2,-3
Keita Bates-Diop,3:00,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-3
