Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
John Collins,39:30,16,21,.762,3,4,.750,0,0,,3,9,12,1,0,0,2,1,35,-2
Kevin Huerter,38:30,8,15,.533,4,8,.500,1,1,1.000,3,2,5,10,2,0,2,3,21,-8
Trae Young,35:40,8,18,.444,3,8,.375,2,3,.667,0,4,4,9,1,0,4,3,21,+4
Clint Capela,29:55,5,8,.625,0,0,,0,2,.000,3,10,13,2,2,3,3,4,10,-15
Cam Reddish,22:57,1,8,.125,0,4,.000,0,0,,0,3,3,1,0,0,2,3,2,-10
Solomon Hill,26:13,0,2,.000,0,2,.000,0,2,.000,2,1,3,1,1,0,0,0,0,+11
Danilo Gallinari,20:50,4,11,.364,2,8,.250,9,9,1.000,1,1,2,2,0,1,0,3,19,-1
Tony Snell,15:02,3,3,1.000,2,2,1.000,0,0,,1,2,3,2,0,0,1,2,8,+3
Rajon Rondo,11:17,0,4,.000,0,2,.000,0,0,,0,1,1,3,0,0,2,1,0,-9
Brandon Goodwin,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
