Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lonzo Ball,32:27,.518,.533,.467,.067,3.1,20.3,12.1,39.6,1.5,0.0,16.3,24.3,112,84,3.4
Steven Adams,31:27,.538,.538,.000,.000,19.5,12.0,15.6,9.2,1.6,4.8,0.0,17.7,136,84,4.1
Brandon Ingram,26:01,.577,.563,.375,.188,3.9,21.7,13.2,12.6,0.0,5.8,0.0,28.4,129,83,7.4
Eric Bledsoe,25:11,.743,.727,.455,.091,0.0,11.2,5.8,6.2,2.0,0.0,0.0,19.4,154,86,8.8
Zion Williamson,17:25,.694,.667,.000,1.000,23.5,5.4,14.1,8.4,0.0,0.0,25.8,28.6,117,88,-3.6
Josh Hart,34:20,.558,.500,.778,.444,3.0,27.4,15.7,7.0,1.4,0.0,8.5,14.6,120,82,1.7
Nickeil Alexander-Walker,19:05,.538,.538,.385,.000,0.0,14.8,7.7,8.7,5.2,0.0,18.8,35.8,89,76,-0.6
J.J. Redick,17:01,.375,.375,1.000,.000,0.0,11.1,5.8,6.9,0.0,0.0,0.0,10.0,98,90,-5.8
Nicolò Melli,16:37,.868,.750,1.000,1.000,0.0,11.3,5.9,21.1,3.0,0.0,25.8,10.0,149,84,9.6
Jaxson Hayes,14:10,.000,.000,.000,1.000,7.2,33.2,20.7,7.7,0.0,21.2,41.0,14.7,27,70,-12.8
Sindarius Thornwell,3:08,,,,,0.0,30.0,15.6,0.0,31.5,0.0,,0.0,0,11,36.2
Kira Lewis,3:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,94,-6.7
