Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NOP,240,.569,.555,.396,.209,29.8,86.3,59.2,52.3,9.3,12.5,11.6,100.0,116.3,82.4
OKC,240,.462,.469,.600,.188,13.7,70.2,40.8,80.0,6.2,5.5,18.0,100.0,82.4,116.3
