Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,1,240,37,86,.430,10,32,.313,24,25,.960,7,35,42,16,9,7,14,17,108
PHO,0,240,43,92,.467,13,35,.371,10,12,.833,11,34,45,19,7,3,16,24,109
