Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LeBron James,38:07,19,26,.731,7,11,.636,1,2,.500,0,8,8,6,2,2,3,1,46,+11
Anthony Davis,35:38,5,16,.313,0,3,.000,7,9,.778,3,7,10,4,3,3,3,1,17,-5
Dennis Schröder,29:50,4,9,.444,0,1,.000,2,4,.500,0,1,1,1,0,0,3,3,10,-3
Kentavious Caldwell-Pope,27:52,3,10,.300,1,8,.125,3,4,.750,0,1,1,2,0,0,0,5,10,-1
Marc Gasol,10:14,0,1,.000,0,1,.000,2,2,1.000,1,2,3,1,0,0,0,3,2,-11
Montrezl Harrell,25:31,6,9,.667,0,0,,3,4,.750,3,3,6,1,0,1,0,3,15,+18
Kyle Kuzma,21:59,2,5,.400,0,1,.000,0,0,,6,2,8,1,0,1,1,2,4,+10
Alex Caruso,18:43,1,6,.167,1,3,.333,0,0,,0,1,1,2,2,0,1,2,3,0
Wesley Matthews,16:21,0,3,.000,0,3,.000,0,0,,1,0,1,3,0,0,1,1,0,+11
Markieff Morris,15:45,2,2,1.000,1,1,1.000,3,3,1.000,1,0,1,0,0,0,1,2,8,+5
