Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tim Hardaway,35:49,13,23,.565,6,10,.600,10,10,1.000,0,1,1,3,1,0,2,3,42,+9
Jalen Brunson,33:15,5,15,.333,1,4,.250,2,2,1.000,0,6,6,4,0,0,1,0,13,+15
Josh Richardson,31:15,3,12,.250,2,3,.667,2,2,1.000,1,6,7,3,2,0,2,2,10,+6
Dwight Powell,25:50,3,4,.750,0,1,.000,2,3,.667,2,0,2,1,1,1,1,1,8,+10
Kristaps Porziņģis,20:36,5,11,.455,1,3,.333,0,0,,0,1,1,0,0,0,0,0,11,-3
Maxi Kleber,28:00,2,3,.667,1,2,.500,0,0,,0,7,7,2,0,0,0,0,5,+15
Trey Burke,18:43,5,8,.625,1,2,.500,4,4,1.000,0,1,1,2,1,1,3,3,15,+1
Josh Green,14:04,2,2,1.000,0,0,,0,0,,1,1,2,2,0,0,0,2,4,+1
Willie Cauley-Stein,11:41,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,4,0,-4
J.J. Redick,10:54,1,7,.143,1,5,.200,0,0,,0,0,0,3,1,0,1,4,3,-2
Boban Marjanović,9:53,1,3,.333,0,0,,2,2,1.000,3,4,7,2,0,0,0,1,4,+2
