Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tim Hardaway,35:49,.766,.696,.435,.435,0.0,4.5,1.8,17.8,1.4,0.0,6.8,35.8,144,107,14.0
Jalen Brunson,33:15,.409,.367,.267,.133,0.0,28.9,11.7,17.6,0.0,0.0,5.9,22.1,91,109,-7.2
Josh Richardson,31:15,.388,.333,.250,.167,3.5,30.7,14.5,13.0,3.1,0.0,13.4,20.8,83,102,-5.3
Dwight Powell,25:50,.752,.750,.250,.750,8.4,0.0,5.0,5.4,1.9,4.4,15.8,10.7,140,104,0.6
Kristaps Porziņģis,20:36,.500,.500,.273,.000,0.0,7.8,3.1,0.0,0.0,0.0,0.0,23.3,98,111,-6.0
Maxi Kleber,28:00,.833,.833,.667,.000,0.0,40.0,16.2,9.4,0.0,0.0,0.0,4.7,173,109,1.4
Trey Burke,18:43,.768,.688,.250,.500,0.0,8.5,3.5,18.9,2.6,6.1,23.5,29.7,118,99,4.5
Josh Green,14:04,1.000,1.000,.000,.000,7.8,11.4,9.2,20.6,0.0,0.0,0.0,6.2,213,109,4.0
Willie Cauley-Stein,11:41,.000,.000,.000,.000,9.3,0.0,5.6,0.0,0.0,0.0,50.0,7.5,38,109,-20.4
J.J. Redick,10:54,.214,.214,.714,.000,0.0,0.0,0.0,37.1,4.4,0.0,12.5,32.0,60,99,-16.7
Boban Marjanović,9:53,.515,.333,.000,.667,33.1,64.8,45.9,27.6,0.0,0.0,0.0,17.1,152,106,7.5
