Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Michael Porter,31:03,7,14,.500,1,3,.333,3,3,1.000,3,7,10,1,1,1,1,3,18,+3
Will Barton,30:31,3,13,.231,2,7,.286,6,6,1.000,1,3,4,5,2,0,1,1,14,+15
Nikola Jokić,30:27,11,18,.611,0,2,.000,3,4,.750,1,8,9,10,1,0,6,0,25,+5
Facundo Campazzo,27:42,2,7,.286,2,5,.400,0,0,,1,4,5,2,0,0,2,3,6,-2
Aaron Gordon,24:03,4,8,.500,0,2,.000,1,1,1.000,0,2,2,3,2,1,2,3,9,+2
PJ Dozier,28:00,2,6,.333,1,2,.500,3,6,.500,2,5,7,1,2,0,0,0,8,+25
JaMychal Green,19:02,4,7,.571,1,2,.500,0,0,,1,4,5,0,1,0,0,1,9,+15
Monte Morris,18:53,3,7,.429,1,2,.500,0,0,,0,1,1,4,1,1,3,2,7,+18
JaVale McGee,13:46,3,6,.500,0,0,,1,2,.500,3,5,8,0,0,1,1,3,7,+15
Markus Howard,3:47,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,-10
Bol Bol,3:47,0,2,.000,0,0,,1,2,.500,0,0,0,0,0,2,0,1,1,-10
Zeke Nnaji,3:47,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-10
Vlatko Čančar,3:47,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-10
Gary Clark,1:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
