Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,0,240,42,91,.462,12,35,.343,8,9,.889,4,32,36,22,4,7,8,12,104
UTA,1,240,42,91,.462,16,41,.390,16,21,.762,11,39,50,20,7,7,9,18,116
