Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tim Hardaway,34:05,.839,.800,.600,.300,0.0,9.8,4.9,8.4,1.5,0.0,8.1,16.9,149,123,7.1
Luka Dončić,33:51,.603,.583,.292,.083,0.0,13.2,6.6,36.1,1.5,0.0,13.9,39.8,106,122,5.9
Kristaps Porziņģis,31:47,.500,.500,.389,.000,0.0,17.6,8.8,0.0,0.0,6.0,0.0,26.4,94,120,-3.4
Dorian Finney-Smith,24:11,.188,.188,.750,.000,9.2,9.2,9.2,9.9,0.0,0.0,0.0,15.4,68,127,-10.4
Josh Richardson,23:45,.429,.429,.143,.000,0.0,9.4,4.7,0.0,2.1,0.0,12.5,15.7,71,122,-9.2
James Johnson,22:15,.444,.444,.333,.000,0.0,35.1,17.6,19.4,2.2,17.3,10.0,21.0,89,102,5.5
Jalen Brunson,22:03,.429,.429,.143,.000,0.0,25.3,12.7,30.7,0.0,0.0,12.5,16.9,97,122,-5.3
Trey Burke,21:07,1.031,1.000,.667,.667,0.0,5.3,2.6,18.2,0.0,0.0,0.0,8.6,207,128,5.5
Dwight Powell,13:10,.000,.000,.000,.000,0.0,25.4,12.7,8.7,0.0,7.3,0.0,3.5,51,117,-4.1
Wesley Iwundu,4:27,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0,130,-16.5
Willie Cauley-Stein,3:03,1.000,1.000,.000,.000,36.6,0.0,18.3,0.0,0.0,0.0,0.0,15.3,212,128,3.7
Tyrell Terry,1:34,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,124,130,-4.3
Boban Marjanović,1:34,,,,,71.3,0.0,35.6,0.0,0.0,0.0,,0.0,228,130,-3.0
Nate Hinton,1:34,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,121,130,32.8
Josh Green,1:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-7.5
