Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tim Hardaway,34:05,6,10,.600,4,6,.667,3,3,1.000,0,3,3,2,1,0,1,0,19,-12
Luka Dončić,33:51,13,24,.542,2,7,.286,2,2,1.000,0,4,4,6,1,0,4,1,30,-7
Kristaps Porziņģis,31:47,8,18,.444,2,7,.286,0,0,,0,5,5,0,0,2,0,3,18,-24
Dorian Finney-Smith,24:11,1,8,.125,1,6,.167,0,0,,2,2,4,2,0,0,0,1,3,-12
Josh Richardson,23:45,3,7,.429,0,1,.000,0,0,,0,2,2,0,1,0,1,1,6,-11
James Johnson,22:15,4,9,.444,0,3,.000,0,0,,0,7,7,3,1,4,1,3,8,-4
Jalen Brunson,22:03,3,7,.429,0,1,.000,0,0,,0,5,5,5,0,0,1,1,6,-15
Trey Burke,21:07,2,3,.667,2,2,1.000,2,2,1.000,0,1,1,3,0,0,0,0,8,+4
Dwight Powell,13:10,0,1,.000,0,0,,0,0,,0,3,3,1,0,1,0,1,0,+10
Wesley Iwundu,4:27,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
Willie Cauley-Stein,3:03,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2,+2
Nate Hinton,1:34,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,+4
Tyrell Terry,1:34,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,+4
Josh Green,1:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+4
Boban Marjanović,1:34,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,+4
