Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,35:05,.604,.605,.316,.105,7.6,28.2,17.6,25.4,2.9,14.4,0.0,25.0,140,95,14.8
Blake Griffin,31:30,.577,.577,.615,.000,0.0,31.4,15.2,33.1,0.0,4.0,13.3,21.0,123,109,3.1
Mason Plumlee,27:54,.765,.800,.000,.400,0.0,10.1,4.9,8.8,0.0,4.5,40.5,15.7,86,111,-8.3
Wayne Ellington,26:03,.900,.900,1.000,.000,0.0,5.4,2.6,0.0,0.0,0.0,16.7,10.2,126,115,-4.8
Delon Wright,25:38,.571,.571,.714,.000,0.0,22.0,10.7,46.4,0.0,4.9,12.5,13.8,145,109,7.6
Josh Jackson,21:57,.311,.333,.750,.167,0.0,0.0,0.0,11.1,4.6,5.8,7.2,27.9,71,101,-14.3
Derrick Rose,21:18,.810,.792,.417,.417,0.0,6.6,3.2,32.2,9.5,0.0,6.6,31.5,155,92,25.2
Isaiah Stewart,19:02,.727,.667,.000,.333,49.0,29.7,39.6,14.0,2.7,0.0,12.7,18.3,161,105,2.3
Sekou Doumbouya,16:30,.500,.500,.333,.000,8.1,17.1,12.5,0.0,0.0,0.0,0.0,16.1,111,113,-11.4
Saddiq Bey,11:03,.644,.500,1.000,.667,0.0,12.8,6.2,0.0,0.0,0.0,0.0,15.5,142,114,-6.6
Sviatoslav Mykhailiuk,1:52,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,300,116,46.6
Deividas Sirvydis,1:04,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9,0,116,-98.4
Saben Lee,1:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-9.2
