Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LaMelo Ball,39:23,14,27,.519,4,9,.444,2,3,.667,2,2,4,8,2,1,0,4,34,-1
Gordon Hayward,37:05,9,20,.450,1,5,.200,6,6,1.000,3,7,10,5,1,0,0,1,25,-12
Terry Rozier,36:21,6,16,.375,2,8,.250,1,2,.500,0,4,4,5,3,0,2,2,15,-11
Cody Zeller,22:34,2,7,.286,0,1,.000,2,2,1.000,3,4,7,4,1,0,1,2,6,-14
Devonte' Graham,10:56,4,5,.800,3,3,1.000,0,0,,1,1,2,0,1,0,1,0,11,-5
Malik Monk,26:57,3,8,.375,0,2,.000,0,0,,1,0,1,1,1,0,2,1,6,+3
Caleb Martin,26:23,3,7,.429,1,2,.500,0,0,,2,5,7,0,0,1,1,2,7,-18
Bismack Biyombo,19:14,6,6,1.000,0,0,,1,2,.500,2,2,4,1,0,0,0,2,13,+1
Miles Bridges,15:31,1,7,.143,0,4,.000,0,0,,0,1,1,2,0,0,0,2,2,-19
Cody Martin,4:48,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-11
Nick Richards,0:48,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,+2
