Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Edwards,37:33,5,15,.333,3,10,.300,6,7,.857,1,7,8,5,2,0,7,1,19,+15
Karl-Anthony Towns,36:06,8,18,.444,2,3,.667,5,5,1.000,4,9,13,5,2,0,1,2,23,+2
Ricky Rubio,26:39,1,5,.200,0,3,.000,2,2,1.000,0,1,1,5,1,1,2,1,4,-3
Jaden McDaniels,19:32,2,5,.400,0,1,.000,0,0,,2,3,5,0,0,1,1,5,4,-4
Josh Okogie,19:31,2,3,.667,0,0,,2,2,1.000,3,0,3,0,1,0,0,2,6,-16
Juan Hernangómez,25:45,5,10,.500,1,3,.333,6,8,.750,4,5,9,1,1,0,0,0,17,+17
D'Angelo Russell,24:28,7,19,.368,4,7,.571,7,9,.778,1,4,5,3,1,1,2,2,25,+8
Naz Reid,20:49,4,8,.500,2,3,.667,0,0,,0,7,7,0,1,1,0,1,10,+21
Jordan McLaughlin,19:45,4,6,.667,0,1,.000,0,0,,0,0,0,2,0,0,0,0,8,+9
Jarrett Culver,6:55,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-5
Jake Layman,2:57,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0,+6
