Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,50,90,.556,12,28,.429,23,26,.885,12,46,58,34,2,3,14,16,135
ORL,1,240,36,98,.367,13,36,.361,15,19,.789,13,27,40,13,6,6,4,18,100
