Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,36,86,.419,14,49,.286,22,26,.846,8,39,47,15,5,4,10,16,108
GSW,0,240,41,97,.423,15,42,.357,9,14,.643,17,37,54,27,8,1,11,24,106
