Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jrue Holiday,38:23,.704,.656,.250,.250,6.6,9.8,8.4,11.2,2.5,2.1,14.5,22.8,133,120,4.4
Khris Middleton,37:33,.620,.575,.400,.200,6.7,30.1,20.1,30.8,0.0,0.0,8.4,26.7,138,122,6.9
Giannis Antetokounmpo,36:24,.593,.558,.308,.308,6.9,28.4,19.3,9.1,0.0,4.3,19.2,42.3,104,119,-2.8
Brook Lopez,29:05,.875,.875,.500,.000,8.7,3.2,5.6,0.0,0.0,5.4,0.0,5.8,187,124,0.8
Donte DiVincenzo,27:13,.682,.682,.364,.000,9.3,10.4,9.9,14.9,3.5,0.0,8.3,18.6,144,119,7.2
Pat Connaughton,23:08,1.000,1.000,1.000,.000,0.0,4.1,2.3,5.0,0.0,0.0,25.0,7.3,146,129,-0.6
Bobby Portis,16:22,.387,.333,.000,.667,7.7,17.3,13.2,6.8,0.0,0.0,20.5,12.6,88,126,-6.8
Bryn Forbes,13:31,.300,.300,.800,.000,0.0,7.0,4.0,0.0,0.0,0.0,0.0,15.6,72,128,-12.9
D.J. Wilson,12:53,.000,.000,1.000,.000,0.0,36.5,20.9,8.1,0.0,6.1,33.3,9.8,24,115,-8.9
Sam Merrill,5:28,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-7.6
