Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Damian Lillard,40:03,8,16,.500,3,6,.500,4,4,1.000,0,7,7,5,0,1,8,0,23,+9
CJ McCollum,38:59,10,19,.526,5,11,.455,5,6,.833,1,5,6,5,1,0,0,3,30,-7
Robert Covington,33:52,2,9,.222,1,8,.125,2,2,1.000,1,7,8,2,2,1,2,4,7,+4
Derrick Jones,19:17,1,3,.333,0,2,.000,2,2,1.000,1,2,3,1,1,1,0,0,4,+8
Jusuf Nurkić,8:46,1,5,.200,0,0,,0,0,,0,2,2,0,0,0,1,1,2,-13
Carmelo Anthony,35:15,6,14,.429,4,9,.444,4,4,1.000,1,4,5,3,2,2,1,2,20,+2
Gary Trent,29:44,2,7,.286,1,5,.200,3,4,.750,0,2,2,1,0,1,0,2,8,+12
Enes Kanter,15:30,7,8,.875,0,0,,0,1,.000,3,3,6,0,1,0,0,1,14,0
Rodney Hood,13:44,1,2,.500,0,1,.000,0,0,,0,0,0,1,1,0,1,0,2,-12
Harry Giles,4:49,0,0,,0,0,,2,2,1.000,1,2,3,0,1,0,0,1,2,+2
