Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,39:06,8,15,.533,3,6,.500,7,10,.700,1,11,12,12,2,0,3,1,26,+19
Reggie Bullock,36:58,5,12,.417,4,11,.364,0,0,,0,2,2,1,0,0,0,3,14,+23
RJ Barrett,36:12,12,21,.571,3,6,.500,5,7,.714,1,4,5,3,3,0,1,4,32,+17
Nerlens Noel,24:08,1,3,.333,0,0,,0,0,,4,3,7,0,0,1,2,2,2,+15
Frank Ntilikina,7:06,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,2,0,-7
Immanuel Quickley,33:06,9,16,.563,3,8,.375,0,0,,1,2,3,4,2,0,1,3,21,+16
Alec Burks,27:10,6,18,.333,0,3,.000,3,3,1.000,1,3,4,0,2,0,1,2,15,+15
Taj Gibson,23:52,0,0,,0,0,,2,2,1.000,1,7,8,1,2,1,1,1,2,+7
Obi Toppin,8:53,2,3,.667,0,0,,0,0,,2,0,2,1,0,0,0,2,4,+3
Kevin Knox,1:45,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+1
Theo Pinson,1:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,+1
