Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julius Randle,39:06,.670,.633,.400,.667,2.7,35.5,17.5,43.1,2.5,0.0,13.4,25.1,137,99,14.7
Reggie Bullock,36:58,.583,.583,.917,.000,0.0,6.8,3.1,3.5,0.0,0.0,0.0,14.2,122,107,-3.8
RJ Barrett,36:12,.664,.643,.286,.333,2.9,14.0,7.9,14.2,4.1,0.0,4.0,30.3,135,98,9.1
Nerlens Noel,24:08,.333,.333,.000,.000,17.3,15.7,16.6,0.0,0.0,4.5,40.0,9.1,86,103,-11.9
Frank Ntilikina,7:06,.000,.000,.000,.000,0.0,0.0,0.0,15.4,7.0,0.0,0.0,6.2,61,92,-6.4
Immanuel Quickley,33:06,.656,.656,.500,.000,3.2,7.6,5.2,18.7,3.0,0.0,5.9,22.5,133,101,5.5
Alec Burks,27:10,.388,.333,.167,.167,3.8,13.9,8.4,0.0,3.6,0.0,4.9,32.7,83,99,-11.8
Taj Gibson,23:52,1.136,,,,4.4,37.0,19.2,4.6,4.1,4.6,53.2,3.4,139,92,3.0
Obi Toppin,8:53,.667,.667,.000,.000,23.5,0.0,12.9,16.3,0.0,0.0,0.0,14.8,163,108,1.0
Kevin Knox,1:45,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,300,108,51.3
Theo Pinson,1:44,,,,,0.0,72.9,33.0,0.0,0.0,0.0,100.0,25.2,0,100,-30.3
