Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Victor Oladipo,36:59,7,21,.333,3,10,.300,3,6,.500,0,5,5,1,0,0,3,1,20,+4
P.J. Tucker,34:10,0,1,.000,0,1,.000,0,0,,0,2,2,0,1,0,0,3,0,+1
DeMarcus Cousins,33:01,6,11,.545,4,8,.500,3,5,.600,1,10,11,2,5,1,2,5,19,+6
Jae'Sean Tate,28:16,1,6,.167,0,1,.000,1,2,.500,3,4,7,0,1,0,0,0,3,+8
John Wall,24:03,9,21,.429,1,6,.167,5,6,.833,1,1,2,5,1,0,3,0,24,+11
Eric Gordon,28:54,6,13,.462,2,7,.286,6,7,.857,0,2,2,4,1,0,2,1,20,+15
David Nwaba,23:10,5,7,.714,1,2,.500,0,0,,3,6,9,3,2,1,1,4,11,+20
Sterling Brown,15:34,2,4,.500,1,2,.500,3,3,1.000,0,5,5,1,1,1,1,1,8,+22
Danuel House,13:31,1,4,.250,0,0,,0,0,,0,1,1,0,0,1,1,2,2,+9
Ben McLemore,2:22,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-1
