Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,1,240,33,82,.402,8,23,.348,11,13,.846,2,37,39,16,4,6,7,14,85
LAC,0,240,34,89,.382,13,34,.382,17,18,.944,14,43,57,16,6,5,8,13,98
