Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Ingram,32:58,7,17,.412,2,5,.400,7,7,1.000,0,4,4,6,0,2,0,2,23,+21
Zion Williamson,32:20,12,14,.857,1,1,1.000,3,4,.750,3,4,7,6,1,0,0,2,28,+37
Eric Bledsoe,29:12,4,7,.571,3,6,.500,0,0,,0,3,3,3,0,0,1,0,11,+25
Steven Adams,28:35,4,10,.400,0,0,,3,4,.750,8,5,13,4,1,0,0,2,11,+21
Lonzo Ball,24:23,7,13,.538,4,7,.571,0,0,,1,5,6,1,1,0,2,4,18,+12
Josh Hart,22:30,4,7,.571,2,3,.667,0,0,,0,3,3,2,0,0,0,0,10,+2
Nickeil Alexander-Walker,20:25,3,10,.300,0,5,.000,0,0,,0,2,2,5,3,0,3,3,6,+2
Willy Hernangómez,19:25,1,3,.333,0,0,,2,4,.500,0,5,5,2,0,1,0,3,4,+1
J.J. Redick,17:56,3,7,.429,2,5,.400,2,2,1.000,0,1,1,1,0,0,0,0,10,+15
Nicolò Melli,5:39,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,3,0,-12
Kira Lewis,2:33,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-4
Sindarius Thornwell,2:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
Wenyen Gabriel,1:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
