Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,1,265,43,96,.448,12,31,.387,13,17,.765,10,38,48,20,9,5,13,25,111
PHI,0,265,42,94,.447,11,30,.367,18,25,.720,13,36,49,23,7,9,12,19,113
