Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,34:37,8,21,.381,3,6,.500,6,6,1.000,5,5,10,7,0,0,1,2,25,-21
Elfrid Payton,33:38,8,19,.421,0,2,.000,4,5,.800,3,0,3,4,0,0,1,3,20,-22
RJ Barrett,27:28,1,9,.111,1,3,.333,1,2,.500,3,7,10,1,0,0,3,6,4,-21
Nerlens Noel,23:39,4,6,.667,0,0,,0,1,.000,2,3,5,0,1,3,2,3,8,-18
Reggie Bullock,18:30,2,6,.333,1,3,.333,2,2,1.000,1,3,4,0,0,0,0,1,7,-21
Derrick Rose,27:10,6,15,.400,2,4,.500,2,2,1.000,0,4,4,8,1,1,1,1,16,+12
Alec Burks,24:25,3,10,.300,2,6,.333,0,0,,1,4,5,1,0,0,1,2,8,+17
Taj Gibson,24:21,2,3,.667,0,0,,4,4,1.000,3,8,11,0,1,0,3,2,8,+10
Obi Toppin,13:06,3,3,1.000,1,1,1.000,0,0,,0,2,2,0,1,1,0,0,7,+12
Immanuel Quickley,13:06,1,5,.200,1,4,.250,0,0,,0,2,2,1,0,0,1,3,3,+12
