Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,23:15,7,15,.467,2,4,.500,5,5,1.000,1,4,5,5,1,0,1,1,21,+18
Saddiq Bey,21:56,3,8,.375,1,4,.250,3,3,1.000,1,2,3,0,1,0,0,0,10,+13
Isaiah Stewart,21:43,4,6,.667,0,0,,4,4,1.000,1,5,6,0,1,4,1,1,12,+10
Josh Jackson,19:46,5,10,.500,2,2,1.000,2,2,1.000,3,2,5,2,1,0,2,2,14,+8
Saben Lee,16:25,3,5,.600,0,0,,2,2,1.000,0,4,4,6,1,0,2,2,8,+12
Killian Hayes,25:06,4,9,.444,1,4,.250,0,0,,1,2,3,7,4,2,3,2,9,+3
Tyler Cook,23:59,4,6,.667,0,0,,1,2,.500,1,2,3,2,0,0,0,4,9,+10
Hamidou Diallo,23:33,5,10,.500,1,2,.500,0,2,.000,3,5,8,4,1,1,2,2,11,+15
Sekou Doumbouya,23:04,5,11,.455,2,6,.333,2,2,1.000,1,2,3,2,0,0,1,3,14,+12
Cory Joseph,18:54,4,6,.667,1,2,.500,0,0,,0,5,5,4,0,0,2,2,9,+10
Frank Jackson,17:38,4,7,.571,2,3,.667,0,0,,1,1,2,0,0,0,0,1,10,+8
Deividas Sirvydis,4:41,1,2,.500,1,1,1.000,2,2,1.000,0,3,3,0,0,0,0,0,5,+1
