Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,35:04,2,9,.222,0,3,.000,3,3,1.000,0,5,5,3,1,0,7,4,7,-15
De'Andre Hunter,33:50,6,15,.400,1,7,.143,4,4,1.000,2,4,6,5,1,0,0,4,17,-4
John Collins,31:47,9,16,.563,0,0,,5,7,.714,4,7,11,1,1,0,2,4,23,-12
Cam Reddish,27:22,3,15,.200,0,8,.000,2,2,1.000,0,4,4,2,1,0,1,1,8,-3
Clint Capela,26:23,3,8,.375,0,0,,1,2,.500,6,13,19,1,0,1,0,1,7,+2
Kevin Huerter,32:57,7,15,.467,5,12,.417,0,0,,0,5,5,6,0,0,1,4,19,-1
Brandon Goodwin,20:14,4,10,.400,1,5,.200,0,0,,0,3,3,2,2,0,1,1,9,+9
Bogdan Bogdanović,18:18,1,5,.200,0,3,.000,0,0,,0,2,2,3,0,0,0,4,2,-9
Solomon Hill,11:17,1,2,.500,0,1,.000,0,0,,0,2,2,2,0,0,1,1,2,+1
Nathan Knight,2:45,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-8
