Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Gordon Hayward,36:19,9,16,.563,2,3,.667,5,5,1.000,1,7,8,4,4,0,2,0,25,+1
Terry Rozier,33:43,7,18,.389,4,11,.364,8,8,1.000,0,4,4,3,0,0,0,0,26,-2
P.J. Washington,25:54,4,6,.667,2,3,.667,0,0,,0,2,2,5,0,0,1,5,10,+6
LaMelo Ball,25:28,7,15,.467,0,3,.000,2,3,.667,0,4,4,4,1,0,0,3,16,-5
Cody Zeller,18:48,1,7,.143,0,0,,1,2,.500,4,5,9,6,0,0,1,1,3,-13
Miles Bridges,27:49,4,5,.800,0,0,,2,3,.667,0,3,3,0,0,1,1,1,10,+10
Devonte' Graham,21:34,4,10,.400,4,8,.500,0,0,,0,1,1,4,0,0,2,2,12,+19
Bismack Biyombo,20:24,3,5,.600,0,0,,0,2,.000,3,7,10,0,0,2,0,1,6,+5
Cody Martin,15:41,4,4,1.000,0,0,,1,1,1.000,1,1,2,0,0,0,0,2,9,+1
Malik Monk,14:17,2,8,.250,0,2,.000,1,1,1.000,1,2,3,4,2,0,1,0,5,+8
