Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHO,240,.581,.543,.319,.266,20.0,90.0,51.1,66.7,7.0,5.5,7.1,100.0,121.8,115.9
SAC,240,.620,.610,.360,.198,10.0,80.0,48.9,58.3,7.0,9.4,9.7,100.0,115.9,121.8
