Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Maxi Kleber,35:34,.700,.700,.600,.000,0.0,18.2,10.5,7.3,2.8,0.0,0.0,6.6,145,87,5.2
Luka Dončić,35:02,.525,.543,.348,.174,0.0,21.1,12.2,37.0,1.4,0.0,16.8,39.8,94,90,4.8
Kristaps Porziņģis,33:39,.391,.382,.412,.118,0.0,21.9,12.7,4.4,0.0,2.8,14.4,29.1,68,91,-7.4
Dorian Finney-Smith,32:38,.375,.375,.750,.000,11.6,17.0,14.7,0.0,0.0,0.0,0.0,11.5,95,95,-2.8
Josh Richardson,27:29,.550,.550,.400,.000,0.0,13.4,7.8,5.4,1.8,0.0,9.1,18.8,99,92,0.3
Jalen Brunson,25:13,.759,.722,.222,.222,5.0,22.0,14.8,32.2,0.0,0.0,9.2,20.2,149,93,12.7
Tim Hardaway,20:48,.709,.722,.667,.222,0.0,13.3,7.7,7.8,4.9,0.0,0.0,22.3,137,84,15.0
Dwight Powell,12:21,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,7.6,0.0,15.2,97,95,-1.8
Nicolò Melli,11:37,.000,.000,1.000,.000,0.0,7.9,4.6,10.1,0.0,0.0,0.0,4.0,52,98,-9.0
Trey Burke,5:39,.500,.500,.000,.000,0.0,0.0,0.0,26.1,0.0,0.0,0.0,16.6,116,101,0.8
