Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Maxi Kleber,35:34,3,5,.600,1,3,.333,0,0,,0,7,7,2,2,0,0,1,7,+25
Luka Dončić,35:02,11,23,.478,3,8,.375,1,4,.250,0,8,8,7,1,0,5,2,26,-7
Kristaps Porziņģis,33:39,6,17,.353,1,7,.143,1,2,.500,0,8,8,1,0,1,3,1,14,+16
Dorian Finney-Smith,32:38,2,8,.250,2,6,.333,0,0,,3,6,9,0,0,0,0,1,6,+12
Josh Richardson,27:29,5,10,.500,1,4,.250,0,0,,0,4,4,1,1,0,1,1,11,-12
Jalen Brunson,25:13,6,9,.667,1,2,.500,2,2,1.000,1,6,7,5,0,0,1,0,15,+35
Tim Hardaway,20:48,5,9,.556,3,6,.500,1,2,.500,0,3,3,1,2,0,0,2,14,+12
Dwight Powell,12:21,2,4,.500,0,0,,0,0,,0,0,0,0,0,1,0,1,4,+2
Nicolò Melli,11:37,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,3,0,-8
Trey Burke,5:39,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-10
