Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,0,240,41,88,.466,12,37,.324,5,10,.500,4,43,47,19,6,2,10,12,99
NYK,1,240,32,89,.360,12,38,.316,10,10,1.000,9,34,43,18,7,3,11,17,86
