Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,35:02,.907,.933,.133,.400,15.7,28.7,22.8,22.0,2.6,0.0,14.5,25.1,160,108,14.1
Myles Turner,31:38,.793,.808,.462,.154,4.3,35.3,21.4,12.9,0.0,11.2,22.4,24.1,122,103,7.1
Justin Holiday,31:25,.727,.667,.667,.333,0.0,3.6,2.0,6.9,0.0,4.5,12.7,10.7,137,116,-0.2
Malcolm Brogdon,28:49,.664,.625,.313,.188,0.0,7.7,4.3,34.3,1.6,0.0,10.4,28.5,136,115,3.2
Jeremy Lamb,26:40,.962,.944,.778,.222,10.3,12.6,11.5,14.1,1.7,0.0,9.2,17.4,177,114,14.4
T.J. McConnell,28:35,.381,.429,.143,.286,0.0,11.7,6.5,26.7,6.4,2.5,27.6,16.2,91,101,-0.1
Doug McDermott,22:33,.611,.611,.333,.000,12.2,14.9,13.6,5.5,0.0,0.0,18.2,20.8,110,117,-4.8
Aaron Holiday,18:19,.347,.250,.167,1.000,0.0,6.1,3.4,11.3,0.0,0.0,18.8,24.7,74,119,-16.9
Goga Bitadze,6:37,.852,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,187,121,-8.2
JaKarr Sampson,4:12,.532,.000,.000,2.000,0.0,26.6,14.7,0.0,0.0,0.0,0.0,19.1,127,114,-6.3
Edmond Sumner,3:05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-5.5
Kelan Martin,3:05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-3.6
