Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,240,.590,.572,.478,.189,17.8,80.9,50.0,72.1,6.0,9.1,12.6,100.0,114.6,115.6
BOS,240,.577,.550,.389,.267,19.1,82.2,50.0,71.4,5.0,8.5,8.2,100.0,115.6,114.6
