Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Garland,37:07,6,18,.333,1,3,.333,4,4,1.000,0,2,2,7,1,0,1,3,17,+1
Andre Drummond,35:54,7,12,.583,0,0,,1,5,.200,5,9,14,2,3,2,1,1,15,+3
Collin Sexton,34:13,10,15,.667,2,4,.500,1,1,1.000,0,2,2,5,0,0,2,4,23,-5
Jarrett Allen,34:01,5,7,.714,0,0,,4,5,.800,2,3,5,1,0,1,0,2,14,0
Isaac Okoro,25:01,3,7,.429,2,5,.400,3,4,.750,0,0,0,2,0,0,0,4,11,-20
Taurean Prince,25:06,5,10,.500,1,4,.250,2,2,1.000,0,6,6,1,0,1,2,3,13,+4
Cedi Osman,15:27,1,6,.167,0,4,.000,0,0,,0,2,2,1,0,0,0,1,2,-1
Dylan Windler,14:01,2,4,.500,1,3,.333,0,0,,2,4,6,1,1,0,2,1,5,-3
Damyean Dotson,10:42,2,3,.667,0,0,,1,2,.500,0,2,2,3,0,1,1,1,5,-5
JaVale McGee,8:28,3,4,.750,1,1,1.000,1,2,.500,0,0,0,0,0,0,1,0,8,-4
