Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,240,.562,.516,.407,.374,19.6,76.2,46.6,53.5,8.2,8.1,14.5,100.0,107.8,118.7
WAS,240,.620,.587,.326,.337,23.8,80.4,53.4,52.1,12.7,3.7,12.4,100.0,118.7,107.8
