Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julius Randle,40:56,.806,.795,.591,.545,0.0,24.5,12.6,22.9,0.0,0.0,9.9,34.5,149,121,14.7
RJ Barrett,32:36,.685,.679,.214,.214,14.4,6.8,10.5,14.6,1.6,0.0,6.1,23.4,146,123,6.0
Nerlens Noel,27:07,1.000,1.000,.000,.000,4.3,12.3,8.4,9.6,3.8,10.2,0.0,5.2,213,110,7.3
Elfrid Payton,24:23,.466,.417,.083,.167,14.4,18.3,16.4,6.1,2.1,0.0,7.2,26.6,108,118,-7.4
Reggie Bullock,22:10,.571,.571,.714,.000,5.3,5.0,5.2,12.2,0.0,0.0,12.5,16.8,118,127,-5.3
Derrick Rose,23:37,.405,.333,.111,.222,0.0,14.2,7.3,17.0,0.0,7.8,16.8,23.5,86,119,-11.8
Immanuel Quickley,21:51,.627,.545,.727,.364,0.0,10.2,5.2,33.1,0.0,0.0,0.0,27.2,149,126,7.7
Alec Burks,19:23,.515,.333,.667,.667,0.0,23.0,11.8,6.3,2.7,0.0,0.0,9.3,126,115,-2.4
Taj Gibson,16:39,.568,,,,7.0,13.4,10.3,0.0,0.0,5.5,0.0,2.5,161,121,-6.9
Obi Toppin,11:18,.750,.750,.500,.000,0.0,19.8,10.1,0.0,0.0,0.0,0.0,8.3,148,122,-3.0
