Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kendrick Nunn,35:14,10,19,.526,5,9,.556,0,0,,0,3,3,1,0,0,0,2,25,-9
Bam Adebayo,32:24,4,9,.444,0,0,,8,9,.889,3,5,8,6,0,1,1,1,16,-15
Duncan Robinson,31:54,2,6,.333,2,5,.400,0,0,,0,1,1,1,0,1,2,3,6,-19
Jimmy Butler,26:52,7,13,.538,0,1,.000,0,0,,4,7,11,1,1,0,5,2,14,-19
Kelly Olynyk,14:45,0,6,.000,0,4,.000,0,0,,3,4,7,1,0,0,1,0,0,-14
Tyler Herro,26:01,3,11,.273,1,6,.167,0,0,,1,1,2,5,1,0,2,2,7,+8
Trevor Ariza,23:29,2,9,.222,1,5,.200,2,2,1.000,0,6,6,1,0,0,1,1,7,-8
Andre Iguodala,17:06,1,2,.500,0,0,,2,2,1.000,2,3,5,2,0,2,1,1,4,0
Gabe Vincent,15:15,2,4,.500,2,3,.667,0,0,,1,2,3,4,0,0,0,1,6,+8
Precious Achiuwa,12:58,3,4,.750,0,0,,3,4,.750,2,1,3,1,0,0,0,0,9,+9
Max Strus,4:02,2,3,.667,2,3,.667,0,0,,1,0,1,0,1,0,0,0,6,+9
