Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kendrick Nunn,35:14,.658,.658,.474,.000,0.0,10.0,4.6,6.1,0.0,0.0,0.0,24.3,139,127,4.4
Bam Adebayo,32:24,.617,.444,.000,1.000,9.3,18.1,13.3,29.6,0.0,2.7,7.2,19.4,147,124,7.7
Duncan Robinson,31:54,.500,.500,.833,.000,0.0,3.7,1.7,4.6,0.0,2.8,25.0,11.3,81,126,-9.1
Jimmy Butler,26:52,.538,.538,.077,.000,14.9,30.5,22.1,7.6,2.0,0.0,27.8,30.2,85,119,-6.9
Kelly Olynyk,14:45,.000,.000,.667,.000,20.3,31.7,25.6,9.0,0.0,0.0,14.3,21.4,38,123,-20.9
Tyler Herro,26:01,.318,.318,.545,.000,3.8,4.5,4.1,30.3,2.1,0.0,15.4,22.5,84,124,-7.4
Trevor Ariza,23:29,.354,.278,.556,.222,0.0,29.9,13.8,6.4,0.0,0.0,9.2,20.9,82,123,-12.0
Andre Iguodala,17:06,.694,.500,.000,1.000,11.7,20.5,15.8,16.9,0.0,10.4,25.8,10.2,136,116,6.0
Gabe Vincent,15:15,.750,.750,.750,.000,6.6,15.4,10.6,42.4,0.0,0.0,0.0,11.8,185,126,11.4
Precious Achiuwa,12:58,.781,.750,.000,1.000,15.4,9.0,12.5,14.9,0.0,0.0,0.0,20.0,174,128,10.9
Max Strus,4:02,1.000,1.000,1.000,.000,24.8,0.0,13.4,0.0,13.4,0.0,0.0,33.5,187,100,61.8
