Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Joel Embiid,26:41,.723,.682,.182,.727,0.0,28.4,15.9,11.5,0.0,5.4,0.0,23.4,150,87,10.9
Tobias Harris,26:34,.648,.633,.267,.067,12.0,19.0,15.9,18.3,0.0,2.7,6.1,26.6,132,92,8.5
Seth Curry,24:45,.815,.792,.583,.167,0.0,3.4,1.9,19.1,1.9,0.0,7.2,24.1,149,96,12.9
Ben Simmons,24:36,.571,.500,.143,.286,8.7,27.4,19.1,40.9,3.8,0.0,20.2,17.3,128,83,9.0
Danny Green,18:17,.375,.375,1.000,.000,0.0,0.0,0.0,0.0,0.0,3.9,20.0,11.8,58,98,-10.5
Shake Milton,24:35,.453,.433,.267,.067,0.0,13.7,7.7,36.3,1.9,5.8,6.1,28.8,103,87,4.0
Tyrese Maxey,21:00,.556,.556,.000,.000,0.0,8.0,4.5,0.0,2.2,0.0,10.0,20.5,94,93,-5.8
Matisse Thybulle,17:54,.827,.800,.800,.200,0.0,18.8,10.5,0.0,2.6,8.0,26.9,17.9,107,82,7.7
Mike Scott,17:27,.000,.000,1.000,.000,0.0,19.3,10.8,0.0,0.0,0.0,0.0,4.9,0,94,-9.5
Dwight Howard,14:23,.875,.875,.250,.000,7.4,23.4,16.4,9.8,3.2,5.0,42.9,20.9,98,81,0.0
Vincent Poirier,6:56,.500,.500,.000,.000,15.4,12.1,13.6,0.0,0.0,10.3,33.3,18.6,82,88,-6.1
Isaiah Joe,6:56,.000,.000,1.000,.000,0.0,24.3,13.6,0.0,0.0,0.0,50.0,12.4,0,93,-22.1
Dakota Mathias,5:57,.000,.000,.667,.000,0.0,14.2,7.9,0.0,0.0,0.0,0.0,21.7,0,96,-27.1
Terrance Ferguson,3:59,.000,.000,1.000,.000,0.0,21.1,11.8,0.0,0.0,0.0,0.0,10.8,0,94,-19.5
