Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Solomon Hill,35:35,0,1,.000,0,1,.000,3,4,.750,2,7,9,1,0,1,4,3,3,-11
Trae Young,28:14,10,19,.526,2,6,.333,10,10,1.000,0,1,1,4,0,0,4,1,32,-7
John Collins,26:10,4,11,.364,2,6,.333,1,1,1.000,0,4,4,1,0,2,2,2,11,-9
Tony Snell,24:00,2,5,.400,2,4,.500,0,0,,1,3,4,3,0,1,0,1,6,-6
Clint Capela,16:53,5,11,.455,0,0,,1,3,.333,6,9,15,1,1,0,0,3,11,+5
Danilo Gallinari,24:28,5,10,.500,4,6,.667,2,2,1.000,0,1,1,2,0,0,1,3,16,-29
Lou Williams,22:10,0,7,.000,0,1,.000,2,4,.500,0,3,3,2,0,1,2,1,2,-24
Onyeka Okongwu,21:33,5,7,.714,0,1,.000,2,2,1.000,1,2,3,0,0,2,0,5,12,-13
Kris Dunn,13:52,0,0,,0,0,,0,0,,0,1,1,1,1,1,1,1,0,-17
Brandon Goodwin,8:54,1,3,.333,0,1,.000,0,0,,0,2,2,2,0,0,2,3,2,-5
Bruno Fernando,6:23,1,2,.500,0,0,,1,2,.500,1,0,1,0,0,0,0,0,3,+2
Skylar Mays,5:54,2,3,.667,0,1,.000,0,0,,0,0,0,1,0,0,0,0,4,+2
Nathan Knight,5:54,1,3,.333,0,1,.000,0,0,,1,1,2,1,1,0,0,0,2,+2
