Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,1,240,34,92,.370,15,41,.366,22,31,.710,10,37,47,22,13,7,16,17,105
MIL,0,240,46,98,.469,19,40,.475,19,23,.826,7,45,52,26,14,4,16,20,130
