Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LaMelo Ball,38:10,8,20,.400,2,7,.286,3,3,1.000,2,5,7,4,3,0,3,2,21,-3
Terry Rozier,31:30,5,11,.455,0,4,.000,2,2,1.000,0,1,1,2,2,0,2,2,12,-26
P.J. Washington,30:41,5,9,.556,3,5,.600,4,4,1.000,0,3,3,4,4,0,5,3,17,-17
Gordon Hayward,25:44,9,15,.600,1,5,.200,2,2,1.000,1,2,3,2,2,1,0,0,21,-12
Cody Zeller,20:46,3,9,.333,0,1,.000,2,2,1.000,4,3,7,3,0,0,3,4,8,-3
Miles Bridges,27:33,2,6,.333,1,3,.333,0,0,,1,2,3,2,2,1,2,0,5,-11
Jalen McDaniels,24:51,1,5,.200,0,3,.000,2,4,.500,0,5,5,0,0,0,0,2,4,-9
Malik Monk,23:48,7,12,.583,4,8,.500,2,4,.500,0,6,6,0,0,0,0,0,20,-16
Bismack Biyombo,13:52,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,1,4,2,-10
Cody Martin,3:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
